Neural Network Name, Layer Number, NumPEs, Runtime (Cycles), Activity count-based Energy (nJ), Throughput (MACs/Cycle), Throughput Per Energy (GMACs/s*J), Area, Power, NoC BW (Elements/cycle), Avg BW Req, Peak BW Req, Vector Width,  L2 SRAM Size (Bytes), L1 SRAM Size (Bytes), Multicasting Factor (Weight), Multicasting Factor (Input), Num Total Input Pixels, Num Total Weight Pixels, Ops/J, Num MACs, PE power, L1 power, L2 power, NOC power, input l1 read, input l1 write, input l2 read, input l2 write, input reuse factor,filter l1 read, filter l1 write, filter l2 read, filter l2 write, filter reuse factor,output l1 read, output l1 write, output l2 read, output l2 write, output reuse factor,Ingress Delay (Min), Ingress Delay (Max), Ingress Delay (Avg), Egress Delay (Min), Egress Delay (Max),  Egress Delay (Avg),Compute Delay (Min), Compute Delay (Min), Compute Delay (Avg),Avg number of utilized PEs, Arithmetic Intensity
MobileNetV2,Bottleneck2_2_3,64,225794,2.64884e+08,31.9997,120.807,1.13885e+07,773.608,64,32.0101,32,9,258,6,1,1,301056,2304,2.72774e+07,7225344,704.045,14.1312,4,51.4318,7225344, 7223872, 7223872, 301056, 1.0002, 7225344, 2304, 2304, 2304, 3136, 7225344, 7225344, 75264, 7225344, 1, 1, 2, 1, 1, 1, 1, 2, 2, 2, 64, 1
MobileNetV2,Bottleneck3_1_1,64,338690,4.20762e+08,31.9998,76.0521,1.13885e+07,773.608,64,32.0098,32,9,258,6,1,1,75264,3456,2.57581e+07,10838016,704.045,14.1312,4,51.4318,10838016, 10828864, 10828864, 75264, 1.00085, 10838016, 3456, 3456, 3456, 3136, 10838016, 10838016, 451584, 10838016, 1, 1, 2, 1, 1, 1, 1, 2, 2, 2, 64, 1
MobileNetV2,Bottleneck3_1_2,64,11379,1.06409e+08,142.14,1335.79,1.13885e+07,773.608,64,80.472,112,9,660,54,1,1,451584,1296,1.52e+07,1617408,704.045,14.1312,4,51.4318,1617408, 647631, 647631, 451584, 2.49742, 1617408, 1296, 1296, 1296, 1248, 1617408, 1617408, 419904, 331776, 1, 1, 4, 2, 1, 2, 1, 2, 2, 2, 27, 2.25
MobileNetV2,Bottleneck3_1_3,64,663554,5.99324e+08,24.4999,40.8793,1.13885e+07,773.608,64,28.031,32,9,258,6,1,1,112896,20736,2.71256e+07,16257024,704.045,14.1312,4,51.4318,16257024, 18570304, 18570304, 112896, 0.875431, 16257024, 20736, 20736, 20736, 784, 16257024, 16257024, 112896, 16257024, 1, 1, 2, 1, 1, 1, 1, 2, 2, 2, 56, 0.5
MobileNetV2,Bottleneck3_2_1,64,663554,7.15507e+08,24.4999,34.2414,1.13885e+07,773.608,64,28.031,32,9,258,6,1,1,112896,20736,2.2721e+07,16257024,704.045,14.1312,4,51.4318,16257024, 18570304, 18570304, 112896, 0.875431, 16257024, 20736, 20736, 20736, 784, 16257024, 16257024, 112896, 16257024, 1, 1, 2, 1, 1, 1, 1, 2, 2, 2, 56, 0.5
MobileNetV2,Bottleneck3_2_2,64,7204,1.36662e+08,121.612,889.874,1.13885e+07,773.608,64,52.5408,83,9,626,54,1,1,112896,1296,6.41065e+06,876096,704.045,14.1312,4,51.4318,876096, 361868, 361868, 112896, 2.42104, 876096, 1296, 1296, 1296, 676, 876096, 876096, 97344, 97344, 1, 1, 4, 2, 1, 1, 1, 3, 3, 3, 52, 0.75
MobileNetV2,Bottleneck3_2_3,64,663554,5.94386e+08,24.4999,41.2189,1.13885e+07,773.608,64,28.031,32,9,258,6,1,1,112896,20736,2.73509e+07,16257024,704.045,14.1312,4,51.4318,16257024, 18570304, 18570304, 112896, 0.875431, 16257024, 20736, 20736, 20736, 784, 16257024, 16257024, 112896, 16257024, 1, 1, 2, 1, 1, 1, 1, 2, 2, 2, 56, 0.5
MobileNetV2,Bottleneck3_2_Residual,64,4610,1.32968e+08,24.4894,184.175,1.13885e+07,773.608,64,28.0308,32,9,258,6,1,1,112896,144,849046,112896,704.045,14.1312,4,51.4318,112896, 129024, 129024, 112896, 0.875, 112896, 144, 144, 144, 784, 112896, 112896, 112896, 112896, 1, 1, 2, 1, 1, 1, 1, 2, 2, 2, 56, 0.5
MobileNetV2,Bottleneck3_3_1,64,663554,5.89394e+08,24.4999,41.568,1.13885e+07,773.608,64,28.031,32,9,258,6,1,1,112896,20736,2.75826e+07,16257024,704.045,14.1312,4,51.4318,16257024, 18570304, 18570304, 112896, 0.875431, 16257024, 20736, 20736, 20736, 784, 16257024, 16257024, 112896, 16257024, 1, 1, 2, 1, 1, 1, 1, 2, 2, 2, 56, 0.5
MobileNetV2,Bottleneck3_3_2,64,7204,1.36662e+08,121.612,889.874,1.13885e+07,773.608,64,52.5408,83,9,626,54,1,1,112896,1296,6.41065e+06,876096,704.045,14.1312,4,51.4318,876096, 361868, 361868, 112896, 2.42104, 876096, 1296, 1296, 1296, 676, 876096, 876096, 97344, 97344, 1, 1, 4, 2, 1, 1, 1, 3, 3, 3, 52, 0.75
MobileNetV2,Bottleneck3_3_3,64,147458,1.38132e+08,24.4997,177.364,1.13885e+07,773.608,64,28.031,32,9,258,6,1,1,112896,4608,2.61537e+07,3612672,704.045,14.1312,4,51.4318,3612672, 4126784, 4126784, 112896, 0.875421, 3612672, 4608, 4608, 4608, 784, 3612672, 3612672, 25088, 3612672, 1, 1, 2, 1, 1, 1, 1, 2, 2, 2, 56, 0.5
MobileNetV2,Bottleneck4_1_1,64,196610,2.02294e+08,24.4998,121.109,1.13885e+07,773.608,64,28.0303,32,9,258,6,1,1,25088,6144,2.38113e+07,4816896,704.045,14.1312,4,51.4318,4816896, 5492800, 5492800, 25088, 0.876947, 4816896, 6144, 6144, 6144, 784, 4816896, 4816896, 150528, 4816896, 1, 1, 2, 1, 1, 1, 1, 2, 2, 2, 56, 0.5
MobileNetV2,Bottleneck4_1_2,64,3843,4.56865e+07,124.103,2716.41,1.13885e+07,773.608,64,75.0202,112,9,660,54,1,1,150528,1728,1.04391e+07,476928,704.045,14.1312,4,51.4318,476928, 228735, 228735, 150528, 2.08507, 476928, 1728, 1728, 1728, 276, 476928, 476928, 129792, 97152, 1, 2, 4, 2, 1, 2, 1, 2, 2, 2, 26, 0.75
MobileNetV2,Bottleneck4_1_3,64,294914,2.6539e+08,24.4998,92.3162,1.13885e+07,773.608,64,28.1243,32,9,258,6,1,1,37632,36864,2.72253e+07,7225344,704.045,14.1312,4,51.4318,7225344, 8245312, 8245312, 37632, 0.876297, 7225344, 36864, 36864, 36864, 196, 7225344, 7225344, 37632, 7225344, 1, 1, 2, 1, 1, 1, 1, 2, 2, 2, 56, 0.75
MobileNetV2,Bottleneck4_2_1,64,294914,3.18615e+08,24.4998,76.8949,1.13885e+07,773.608,64,28.1243,32,9,258,6,1,1,37632,36864,2.26774e+07,7225344,704.045,14.1312,4,51.4318,7225344, 8245312, 8245312, 37632, 0.876297, 7225344, 36864, 36864, 36864, 196, 7225344, 7225344, 37632, 7225344, 1, 1, 2, 1, 1, 1, 1, 2, 2, 2, 56, 0.75
MobileNetV2,Bottleneck4_2_2,64,2308,5.9271e+07,107.813,1818.98,1.13885e+07,773.608,64,43.1432,83,9,626,54,1,1,37632,1728,4.19821e+06,248832,704.045,14.1312,4,51.4318,248832, 97676, 97676, 37632, 2.54752, 248832, 1728, 1728, 1728, 144, 248832, 248832, 27648, 27648, 1, 2, 4, 2, 1, 1, 1, 3, 3, 3, 48, 1.5
MobileNetV2,Bottleneck4_2_3,64,294914,2.63806e+08,24.4998,92.8708,1.13885e+07,773.608,64,28.1243,32,9,258,6,1,1,37632,36864,2.73889e+07,7225344,704.045,14.1312,4,51.4318,7225344, 8245312, 8245312, 37632, 0.876297, 7225344, 36864, 36864, 36864, 196, 7225344, 7225344, 37632, 7225344, 1, 1, 2, 1, 1, 1, 1, 2, 2, 2, 56, 0.75
MobileNetV2,Bottleneck4_2_Residual,64,1538,5.84676e+07,24.4681,418.491,1.13885e+07,773.608,64,28.1237,32,9,258,6,1,1,37632,192,643638,37632,704.045,14.1312,4,51.4318,37632, 43008, 43008, 37632, 0.875, 37632, 192, 192, 192, 196, 37632, 37632, 37632, 37632, 1, 1, 2, 1, 1, 1, 1, 2, 2, 2, 56, 0.75
MobileNetV2,Bottleneck4_3_1,64,294914,2.62437e+08,24.4998,93.355,1.13885e+07,773.608,64,28.1243,32,9,258,6,1,1,37632,36864,2.75317e+07,7225344,704.045,14.1312,4,51.4318,7225344, 8245312, 8245312, 37632, 0.876297, 7225344, 36864, 36864, 36864, 196, 7225344, 7225344, 37632, 7225344, 1, 1, 2, 1, 1, 1, 1, 2, 2, 2, 56, 0.75
MobileNetV2,Bottleneck4_3_2,64,2308,5.9271e+07,107.813,1818.98,1.13885e+07,773.608,64,43.1432,83,9,626,54,1,1,37632,1728,4.19821e+06,248832,704.045,14.1312,4,51.4318,248832, 97676, 97676, 37632, 2.54752, 248832, 1728, 1728, 1728, 144, 248832, 248832, 27648, 27648, 1, 2, 4, 2, 1, 1, 1, 3, 3, 3, 48, 1.5
MobileNetV2,Bottleneck4_3_3,64,294914,2.63806e+08,24.4998,92.8708,1.13885e+07,773.608,64,28.1243,32,9,258,6,1,1,37632,36864,2.73889e+07,7225344,704.045,14.1312,4,51.4318,7225344, 8245312, 8245312, 37632, 0.876297, 7225344, 36864, 36864, 36864, 196, 7225344, 7225344, 37632, 7225344, 1, 1, 2, 1, 1, 1, 1, 2, 2, 2, 56, 0.75
MobileNetV2,Bottleneck4_3_Residual,64,1538,5.84676e+07,24.4681,418.491,1.13885e+07,773.608,64,28.1237,32,9,258,6,1,1,37632,192,643638,37632,704.045,14.1312,4,51.4318,37632, 43008, 43008, 37632, 0.875, 37632, 192, 192, 192, 196, 37632, 37632, 37632, 37632, 1, 1, 2, 1, 1, 1, 1, 2, 2, 2, 56, 0.75
MobileNetV2,Bottleneck4_4_1,64,294914,2.62437e+08,24.4998,93.355,1.13885e+07,773.608,64,28.1243,32,9,258,6,1,1,37632,36864,2.75317e+07,7225344,704.045,14.1312,4,51.4318,7225344, 8245312, 8245312, 37632, 0.876297, 7225344, 36864, 36864, 36864, 196, 7225344, 7225344, 37632, 7225344, 1, 1, 2, 1, 1, 1, 1, 2, 2, 2, 56, 0.75
MobileNetV2,Bottleneck4_4_2,64,2308,5.9271e+07,107.813,1818.98,1.13885e+07,773.608,64,43.1432,83,9,626,54,1,1,37632,1728,4.19821e+06,248832,704.045,14.1312,4,51.4318,248832, 97676, 97676, 37632, 2.54752, 248832, 1728, 1728, 1728, 144, 248832, 248832, 27648, 27648, 1, 2, 4, 2, 1, 1, 1, 3, 3, 3, 48, 1.5
MobileNetV2,Bottleneck4_4_3,64,98306,8.94664e+07,24.4995,273.84,1.13885e+07,773.608,64,28.1243,32,9,258,6,1,1,37632,12288,2.69201e+07,2408448,704.045,14.1312,4,51.4318,2408448, 2748480, 2748480, 37632, 0.876284, 2408448, 12288, 12288, 12288, 196, 2408448, 2408448, 12544, 2408448, 1, 1, 2, 1, 1, 1, 1, 2, 2, 2, 56, 0.75
MobileNetV2,Bottleneck5_1_1,64,196610,1.931e+08,24.4998,126.876,1.13885e+07,773.608,64,28.123,32,9,258,6,1,1,12544,24576,2.49451e+07,4816896,704.045,14.1312,4,51.4318,4816896, 5480512, 5480512, 12544, 0.878914, 4816896, 24576, 24576, 24576, 196, 4816896, 4816896, 75264, 4816896, 1, 1, 2, 1, 1, 1, 1, 2, 2, 2, 56, 0.75
MobileNetV2,Bottleneck5_1_2,64,4612,4.32196e+07,107.906,2496.7,1.13885e+07,773.608,64,43.1133,83,9,626,54,1,1,75264,3456,1.15148e+07,497664,704.045,14.1312,4,51.4318,497664, 195212, 195212, 75264, 2.54935, 497664, 3456, 3456, 3456, 144, 497664, 497664, 55296, 55296, 1, 2, 4, 2, 1, 1, 1, 3, 3, 3, 48, 1.5
MobileNetV2,Bottleneck5_1_3,64,1179650,1.05104e+09,24.5,23.3102,1.13885e+07,773.608,64,28.1247,32,9,258,6,1,1,75264,147456,2.74978e+07,28901376,704.045,14.1312,4,51.4318,28901376, 33005632, 33005632, 75264, 0.87565, 28901376, 147456, 147456, 147456, 196, 28901376, 28901376, 75264, 28901376, 1, 1, 2, 1, 1, 1, 1, 2, 2, 2, 56, 0.75
MobileNetV2,Bottleneck5_2_1,64,1179650,1.27364e+09,24.5,19.2362,1.13885e+07,773.608,64,28.1247,32,9,258,6,1,1,75264,147456,2.2692e+07,28901376,704.045,14.1312,4,51.4318,28901376, 33005632, 33005632, 75264, 0.87565, 28901376, 147456, 147456, 147456, 196, 28901376, 28901376, 75264, 28901376, 1, 1, 2, 1, 1, 1, 1, 2, 2, 2, 56, 0.75
MobileNetV2,Bottleneck5_2_2,64,4612,2.3152e+08,107.906,466.079,1.13885e+07,773.608,64,43.1133,83,9,626,54,1,1,75264,3456,2.14956e+06,497664,704.045,14.1312,4,51.4318,497664, 195212, 195212, 75264, 2.54935, 497664, 3456, 3456, 3456, 144, 497664, 497664, 55296, 55296, 1, 2, 4, 2, 1, 1, 1, 3, 3, 3, 48, 1.5
MobileNetV2,Bottleneck5_2_3,64,294914,2.66205e+08,24.4998,92.0339,1.13885e+07,773.608,64,28.1247,32,9,258,6,1,1,75264,36864,2.71421e+07,7225344,704.045,14.1312,4,51.4318,7225344, 8251456, 8251456, 75264, 0.875645, 7225344, 36864, 36864, 36864, 196, 7225344, 7225344, 18816, 7225344, 1, 1, 2, 1, 1, 1, 1, 2, 2, 2, 56, 0.75
MobileNetV2,Bottleneck6_1_1,64,442370,4.48752e+08,24.4999,54.5956,1.13885e+07,773.608,64,28.1237,32,9,258,6,1,1,18816,55296,2.41515e+07,10838016,704.045,14.1312,4,51.4318,10838016, 12349504, 12349504, 18816, 0.877607, 10838016, 55296, 55296, 55296, 196, 10838016, 10838016, 112896, 10838016, 1, 1, 2, 1, 1, 1, 1, 2, 2, 2, 56, 0.75
MobileNetV2,Bottleneck6_1_2,64,3458,9.06977e+07,98.9427,1090.91,1.13885e+07,773.608,64,73.7726,94,9,532,54,1,1,112896,5184,3.77236e+06,342144,704.045,14.1312,4,51.4318,342144, 164790, 164790, 112896, 2.07624, 342144, 5184, 5184, 5184, 66, 342144, 342144, 82944, 69696, 1, 3, 3, 3, 1, 2, 1, 2, 2, 2, 28, 1.35
MobileNetV2,Bottleneck5_2_3,64,663553,5.21495e+08,24.5,46.9802,1.13885e+07,773.608,64,24.5,25,9,198,6,1,1,28224,331776,3.11739e+07,16257024,704.045,14.1312,4,51.4318,16257024, 13910449, 13910449, 28224, 1.16869, 16257024, 331776, 331776, 331776, 49, 16257024, 16257024, 28224, 16257024, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 49, 1.13953
MobileNetV2,Bottleneck6_2_1,64,663553,6.39548e+08,24.5,38.3082,1.13885e+07,773.608,64,24.5,25,9,198,6,1,1,28224,331776,2.54195e+07,16257024,704.045,14.1312,4,51.4318,16257024, 13910449, 13910449, 28224, 1.16869, 16257024, 331776, 331776, 331776, 49, 16257024, 16257024, 28224, 16257024, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 49, 1.13953
MobileNetV2,Bottleneck6_2_2,64,1154,1.21689e+08,112.305,922.886,1.13885e+07,773.608,64,25.5538,57,9,278,54,1,1,28224,5184,1.06501e+06,129600,704.045,14.1312,4,51.4318,129600, 24255, 24255, 28224, 5.34323, 129600, 5184, 5184, 5184, 25, 129600, 129600, 14400, 14400, 1, 1, 2, 1, 1, 1, 1, 2, 2, 2, 25, 4.41176
MobileNetV2,Bottleneck6_2_3,64,663553,5.19991e+08,24.5,47.1162,1.13885e+07,773.608,64,24.5,25,9,198,6,1,1,28224,331776,3.12641e+07,16257024,704.045,14.1312,4,51.4318,16257024, 13910449, 13910449, 28224, 1.16869, 16257024, 331776, 331776, 331776, 49, 16257024, 16257024, 28224, 16257024, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 49, 1.13953
MobileNetV2,Bottleneck6_2_Residual,64,1153,1.21766e+08,24.4788,201.032,1.13885e+07,773.608,64,24.5,25,9,198,6,1,1,28224,576,231790,28224,704.045,14.1312,4,51.4318,28224, 24199, 24199, 28224, 1.16633, 28224, 576, 576, 576, 49, 28224, 28224, 28224, 28224, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 49, 1.13953
MobileNetV2,Bottleneck6_3_1,64,663553,5.19368e+08,24.5,47.1727,1.13885e+07,773.608,64,24.5,25,9,198,6,1,1,28224,331776,3.13016e+07,16257024,704.045,14.1312,4,51.4318,16257024, 13910449, 13910449, 28224, 1.16869, 16257024, 331776, 331776, 331776, 49, 16257024, 16257024, 28224, 16257024, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 49, 1.13953
MobileNetV2,Bottleneck6_3_2,64,1154,1.21689e+08,112.305,922.886,1.13885e+07,773.608,64,25.5538,57,9,278,54,1,1,28224,5184,1.06501e+06,129600,704.045,14.1312,4,51.4318,129600, 24255, 24255, 28224, 5.34323, 129600, 5184, 5184, 5184, 25, 129600, 129600, 14400, 14400, 1, 1, 2, 1, 1, 1, 1, 2, 2, 2, 25, 4.41176
MobileNetV2,Bottleneck6_3_3,64,184321,1.45386e+08,24.4999,168.516,1.13885e+07,773.608,64,24.5,25,9,198,6,1,1,28224,92160,3.1061e+07,4515840,704.045,14.1312,4,51.4318,4515840, 3864049, 3864049, 28224, 1.16868, 4515840, 92160, 92160, 92160, 49, 4515840, 4515840, 7840, 4515840, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 49, 1.13953
MobileNetV2,Bottleneck7_1_1,64,307201,2.73215e+08,24.4999,89.6725,1.13885e+07,773.608,64,24.5,25,9,198,6,1,1,7840,153600,2.75475e+07,7526400,704.045,14.1312,4,51.4318,7526400, 6410929, 6410929, 7840, 1.174, 7526400, 153600, 153600, 153600, 49, 7526400, 7526400, 47040, 7526400, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 49, 1.13953
MobileNetV2,Bottleneck7_1_2,64,1922,5.78569e+07,112.383,1942.43,1.13885e+07,773.608,64,25.5323,57,9,278,54,1,1,47040,8640,3.73335e+06,216000,704.045,14.1312,4,51.4318,216000, 40383, 40383, 47040, 5.34879, 216000, 8640, 8640, 8640, 25, 216000, 216000, 24000, 24000, 1, 1, 2, 1, 1, 1, 1, 2, 2, 2, 25, 4.41176
MobileNetV2,Bottleneck7_1_3,64,614401,4.82592e+08,24.5,50.7675,1.13885e+07,773.608,64,24.5,25,9,198,6,1,1,47040,307200,3.11916e+07,15052800,704.045,14.1312,4,51.4318,15052800, 12889009, 12889009, 47040, 1.16788, 15052800, 307200, 307200, 307200, 49, 15052800, 15052800, 15680, 15052800, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 49, 1.13953
MobileNetV2,CONV2D_2,64,819201,7.51697e+08,24.5,32.5929,1.13885e+07,773.608,64,24.5,25,9,198,6,1,1,15680,409600,2.67001e+07,20070400,704.045,14.1312,4,51.4318,20070400, 17149489, 17149489, 15680, 1.17032, 20070400, 409600, 409600, 409600, 49, 20070400, 20070400, 62720, 20070400, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 49, 1.13953
MobileNetV2,CONV2D_3,64,10240002,3.33586e+09,6.125,1.83611,1.25418e+07,830.133,64,12.2452,12,9,198,294,1,1,62720,62720000,1.88018e+07,62720000,704.045,70.656,4,51.4318,62720000, 62671049, 62671049, 62720, 1.00078, 62720000, 62720000, 62720000, 62720000, 1, 62720000, 62720000, 1000, 1280000, 1, 1, 2, 1, 1, 1, 1, 8, 8, 8, 1, 0.5
