Neural Network Name, Layer Number, NumPEs, Runtime (Cycles), Activity count-based Energy (nJ), Throughput (MACs/Cycle), Throughput Per Energy (GMACs/s*J), Area, Power, NoC BW (Elements/cycle), Avg BW Req, Peak BW Req, Vector Width,  L2 SRAM Size (Bytes), L1 SRAM Size (Bytes), Multicasting Factor (Weight), Multicasting Factor (Input), Num Total Input Pixels, Num Total Weight Pixels, Ops/J, Num MACs, PE power, L1 power, L2 power, NOC power, input l1 read, input l1 write, input l2 read, input l2 write, input reuse factor,filter l1 read, filter l1 write, filter l2 read, filter l2 write, filter reuse factor,output l1 read, output l1 write, output l2 read, output l2 write, output reuse factor,Ingress Delay (Min), Ingress Delay (Max), Ingress Delay (Avg), Egress Delay (Min), Egress Delay (Max),  Egress Delay (Avg),Compute Delay (Min), Compute Delay (Min), Compute Delay (Avg),Avg number of utilized PEs, Arithmetic Intensity
UNet,TRCONV1,256,4194306,6.87192e+10,364.5,5.30419,1.43977e+08,3680.52,256,192.871,245,9,1412,24,1,1,802816,2097152,2.22474e+07,1528823808,2816.18,56.5248,4,803.819,1528823808, 806755302, 806755302, 802816, 1.89503, 1528823808, 2097152, 2097152, 2097152, 729, 1528823808, 1528823808, 373248, 382205952, 1, 1, 2, 1, 1, 1, 1, 2, 2, 2, 216, 0.75
UNet,CONV4_3,256,21495812,1.13853e+11,640.097,5.62214,1.43977e+08,3680.52,256,313.747,484,9,2450,54,1,1,3211264,4718592,1.20852e+08,13759414272,2816.18,56.5248,4,803.819,13759414272, 4600978368, 4600978368, 3211264, 2.99054, 13759414272, 4718592, 4718592, 4718592, 2916, 13759414272, 13759414272, 1492992, 1528823808, 1, 1, 4, 2, 1, 1, 1, 2, 2, 2, 216, 2.25
UNet,CONV4_4,256,9175044,1.39777e+11,695.314,4.97445,1.43977e+08,3680.52,256,301.315,484,9,2450,54,1,1,1492992,2359296,4.56408e+07,6379536384,2816.18,56.5248,4,803.819,6379536384, 2209176512, 2209176512, 1492992, 2.88774, 6379536384, 2359296, 2359296, 2359296, 2704, 6379536384, 6379536384, 1384448, 708837376, 1, 1, 4, 2, 1, 1, 1, 2, 2, 2, 208, 1.5
UNet,TRCONV2,256,7340035,7.80507e+10,371.571,4.76064,1.43977e+08,3680.52,256,197.818,290,9,1672,24,1,1,1384448,1048576,3.49432e+07,2727346176,2816.18,56.5248,4,803.819,2727346176, 1450815552, 1450815552, 1384448, 1.87987, 2727346176, 1048576, 1048576, 1048576, 2601, 2727346176, 2727346176, 1331712, 681836544, 1, 1, 3, 1, 1, 1, 1, 2, 2, 2, 204, 0.75
UNet,CONV3_3,256,18874372,1.12003e+11,650.25,5.80563,1.43977e+08,3680.52,256,306.008,484,9,2450,54,1,1,5537792,1179648,1.09578e+08,12273057792,2816.18,56.5248,4,803.819,12273057792, 4170100672, 4170100672, 5537792, 2.94311, 12273057792, 1179648, 1179648, 1179648, 10404, 12273057792, 12273057792, 2663424, 1363673088, 1, 1, 4, 2, 1, 1, 1, 2, 2, 2, 204, 2.25
UNet,CONV3_4,256,9437188,1.26358e+11,625,4.94625,1.43977e+08,3680.52,256,299.891,484,9,2450,54,1,1,2663424,589824,4.66787e+07,5898240000,2816.18,56.5248,4,803.819,5898240000, 2043326400, 2043326400, 2663424, 2.88659, 5898240000, 589824, 589824, 589824, 10000, 5898240000, 5898240000, 2560000, 655360000, 1, 1, 4, 2, 1, 1, 1, 2, 2, 2, 200, 1.5
UNet,TRCONV3,256,3473411,5.56922e+10,369.849,6.64094,1.43977e+08,3680.52,256,197.258,290,9,1672,24,1,1,2560000,131072,2.30667e+07,1284636672,2816.18,56.5248,4,803.819,1284636672, 672067008, 672067008, 2560000, 1.91147, 1284636672, 131072, 131072, 131072, 9801, 1284636672, 1284636672, 1254528, 321159168, 1, 1, 3, 1, 1, 1, 1, 2, 2, 2, 198, 0.75
UNet,CONV2_3,256,16515076,9.64224e+10,700.071,7.26046,1.43977e+08,3680.52,256,341.076,484,9,2450,54,1,1,10240000,294912,1.19907e+08,11561730048,2816.18,56.5248,4,803.819,11561730048, 3911408064, 3911408064, 10240000, 2.9559, 11561730048, 294912, 294912, 294912, 39204, 11561730048, 11561730048, 5018112, 1284636672, 1, 1, 4, 2, 1, 1, 1, 2, 2, 2, 226.286, 2.25
UNet,CONV2_4,256,8257540,1.19422e+11,686,5.74432,1.43977e+08,3680.52,256,337.612,484,9,2450,54,1,1,5018112,147456,4.74339e+07,5664669696,2816.18,56.5248,4,803.819,5664669696, 1935825344, 1935825344, 5018112, 2.92623, 5664669696, 147456, 147456, 147456, 38416, 5664669696, 5664669696, 4917248, 629407744, 1, 1, 4, 2, 1, 1, 1, 2, 2, 2, 224, 1.5
UNet,TRCONV4,256,2908163,5.34415e+10,428.45,8.01718,1.43977e+08,3680.52,256,223.185,290,9,1672,24,1,1,4917248,32768,2.33153e+07,1246003200,2816.18,56.5248,4,803.819,1246003200, 639866880, 639866880, 4917248, 1.94729, 1246003200, 32768, 32768, 32768, 38025, 1246003200, 1246003200, 2433600, 311500800, 1, 1, 3, 1, 1, 1, 1, 2, 2, 2, 222.857, 0.75
UNet,CONV1_3,256,15335428,9.3282e+10,731.25,7.83913,1.43977e+08,3680.52,256,361.357,484,9,2450,54,1,1,19668992,73728,1.20216e+08,11214028800,2816.18,56.5248,4,803.819,11214028800, 3771248320, 3771248320, 19668992, 2.97356, 11214028800, 73728, 73728, 73728, 152100, 11214028800, 11214028800, 9734400, 1246003200, 1, 1, 4, 2, 1, 1, 1, 2, 2, 2, 240, 2.25
UNet,CONV1_4,256,7667716,1.1595e+11,723.769,6.24208,1.43977e+08,3680.52,256,359.501,484,9,2450,54,1,1,9734400,36864,4.78625e+07,5549654016,2816.18,56.5248,4,803.819,5549654016, 1875930816, 1875930816, 9734400, 2.95835, 5549654016, 36864, 36864, 36864, 150544, 5549654016, 5549654016, 9634816, 616628224, 1, 1, 4, 2, 1, 1, 1, 2, 2, 2, 238.769, 1.5
UNet,CONV1_5,256,242946,3.74582e+10,98.9412,2.64138,1.43977e+08,3680.52,256,99.8937,128,9,1282,6,1,1,9634816,128,641712,24037376,2816.18,56.5248,4,803.819,24037376, 19567296, 19567296, 9634816, 1.22845, 24037376, 128, 128, 128, 187792, 24037376, 24037376, 301088, 24037376, 1, 1, 2, 1, 1, 2, 1, 2, 3, 2, 147.403, 0.5
