Neural Network Name, Layer Number, NumPEs, Runtime (Cycles), Activity count-based Energy (nJ), Throughput (MACs/Cycle), Throughput Per Energy (GMACs/s*J), Area, Power, NoC BW (Elements/cycle), Avg BW Req, Peak BW Req, Vector Width,  L2 SRAM Size (Bytes), L1 SRAM Size (Bytes), Multicasting Factor (Weight), Multicasting Factor (Input), Num Total Input Pixels, Num Total Weight Pixels, Ops/J, Num MACs, PE power, L1 power, L2 power, NOC power, input l1 read, input l1 write, input l2 read, input l2 write, input reuse factor,filter l1 read, filter l1 write, filter l2 read, filter l2 write, filter reuse factor,output l1 read, output l1 write, output l2 read, output l2 write, output reuse factor,Ingress Delay (Min), Ingress Delay (Max), Ingress Delay (Avg), Egress Delay (Min), Egress Delay (Max),  Egress Delay (Avg),Compute Delay (Min), Compute Delay (Min), Compute Delay (Avg),Avg number of utilized PEs, Arithmetic Intensity
Resnet50,CONV2_3_2,256,167940,1.20011e+09,640.082,533.353,1.43977e+08,3680.52,256,313.704,484,9,2450,54,1,1,200704,36864,8.95713e+07,107495424,2816.18,56.5248,4,803.819,107495424, 35925696, 35925696, 200704, 2.99216, 107495424, 36864, 36864, 36864, 2916, 107495424, 107495424, 186624, 11943936, 1, 1, 4, 2, 1, 1, 1, 2, 2, 2, 216, 2.25
Resnet50,CONV2_3_3,256,458754,2.43925e+09,112,45.9155,1.43977e+08,3680.52,256,112.035,128,9,1026,6,1,1,200704,16384,2.10639e+07,51380224,2816.18,56.5248,4,803.819,51380224, 51314944, 51314944, 200704, 1.00127, 51380224, 16384, 16384, 16384, 3136, 51380224, 51380224, 802816, 51380224, 1, 1, 2, 1, 1, 1, 1, 2, 2, 2, 224, 1
Resnet50,CONV2_3_Residual,256,7170,4.30614e+08,111.969,260.021,1.43977e+08,3680.52,256,112.035,128,9,1026,6,1,1,802816,256,1.86435e+06,802816,2816.18,56.5248,4,803.819,802816, 802816, 802816, 802816, 1, 802816, 256, 256, 256, 3136, 802816, 802816, 802816, 802816, 1, 1, 2, 1, 1, 1, 1, 2, 2, 2, 224, 1
Resnet50,CONV3_1_1,256,458753,8.87055e+08,55.9999,63.1301,1.43977e+08,3680.52,256,56.3557,58,9,450,6,1,1,802816,32768,2.89611e+07,25690112,2816.18,56.5248,4,803.819,25690112, 25806448, 25806448, 802816, 0.995492, 25690112, 32768, 32768, 32768, 784, 25690112, 25690112, 401408, 25690112, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 116, 1
Resnet50,CONV3_1_2,256,180228,9.78128e+08,553.079,565.446,1.43977e+08,3680.52,256,268.81,394,9,1994,54,1,1,100352,147456,1.01909e+08,99680256,2816.18,56.5248,4,803.819,99680256, 35060748, 35060748, 100352, 2.84307, 99680256, 147456, 147456, 147456, 676, 99680256, 99680256, 86528, 11075584, 1, 1, 4, 2, 1, 1, 1, 2, 2, 2, 208, 0.75
Resnet50,CONV3_1_3,256,524289,2.5045e+09,97.9998,39.1295,1.43977e+08,3680.52,256,112,112,9,898,6,1,1,100352,65536,2.05151e+07,51380224,2816.18,56.5248,4,803.819,51380224, 58085600, 58085600, 100352, 0.88456, 51380224, 65536, 65536, 65536, 784, 51380224, 51380224, 401408, 51380224, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 224, 0.5
Resnet50,CONV3_1_Residual,256,4097,4.21616e+08,97.9761,232.382,1.43977e+08,3680.52,256,112,112,9,898,6,1,1,401408,512,952069,401408,2816.18,56.5248,4,803.819,401408, 454664, 454664, 401408, 0.882867, 401408, 512, 512, 512, 784, 401408, 401408, 401408, 401408, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 224, 0.5
Resnet50,CONV3_2_1,256,262145,9.28872e+08,97.9996,105.504,1.43977e+08,3680.52,256,112,112,9,898,6,1,1,200704,32768,2.76573e+07,25690112,2816.18,56.5248,4,803.819,25690112, 29070560, 29070560, 200704, 0.883716, 25690112, 32768, 32768, 32768, 784, 25690112, 25690112, 100352, 25690112, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 224, 0.5
Resnet50,CONV3_2_2,256,180228,9.83086e+08,553.079,562.595,1.43977e+08,3680.52,256,268.81,394,9,1994,54,1,1,100352,147456,1.01395e+08,99680256,2816.18,56.5248,4,803.819,99680256, 35060748, 35060748, 100352, 2.84307, 99680256, 147456, 147456, 147456, 676, 99680256, 99680256, 86528, 11075584, 1, 1, 4, 2, 1, 1, 1, 2, 2, 2, 208, 0.75
Resnet50,CONV3_2_3,256,524289,2.5045e+09,97.9998,39.1295,1.43977e+08,3680.52,256,112,112,9,898,6,1,1,100352,65536,2.05151e+07,51380224,2816.18,56.5248,4,803.819,51380224, 58085600, 58085600, 100352, 0.88456, 51380224, 65536, 65536, 65536, 784, 51380224, 51380224, 401408, 51380224, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 224, 0.5
Resnet50,CONV3_1_Residual,256,4097,4.21616e+08,97.9761,232.382,1.43977e+08,3680.52,256,112,112,9,898,6,1,1,401408,512,952069,401408,2816.18,56.5248,4,803.819,401408, 454664, 454664, 401408, 0.882867, 401408, 512, 512, 512, 784, 401408, 401408, 401408, 401408, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 224, 0.5
Resnet50,CONV3_3_1,256,262145,9.28872e+08,97.9996,105.504,1.43977e+08,3680.52,256,112,112,9,898,6,1,1,200704,32768,2.76573e+07,25690112,2816.18,56.5248,4,803.819,25690112, 29070560, 29070560, 200704, 0.883716, 25690112, 32768, 32768, 32768, 784, 25690112, 25690112, 100352, 25690112, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 224, 0.5
Resnet50,CONV3_3_2,256,180228,9.83086e+08,553.079,562.595,1.43977e+08,3680.52,256,268.81,394,9,1994,54,1,1,100352,147456,1.01395e+08,99680256,2816.18,56.5248,4,803.819,99680256, 35060748, 35060748, 100352, 2.84307, 99680256, 147456, 147456, 147456, 676, 99680256, 99680256, 86528, 11075584, 1, 1, 4, 2, 1, 1, 1, 2, 2, 2, 208, 0.75
Resnet50,CONV3_3_3,256,524289,2.5045e+09,97.9998,39.1295,1.43977e+08,3680.52,256,112,112,9,898,6,1,1,100352,65536,2.05151e+07,51380224,2816.18,56.5248,4,803.819,51380224, 58085600, 58085600, 100352, 0.88456, 51380224, 65536, 65536, 65536, 784, 51380224, 51380224, 401408, 51380224, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 224, 0.5
Resnet50,CONV3_3_Residual,256,4097,4.21616e+08,97.9761,232.382,1.43977e+08,3680.52,256,112,112,9,898,6,1,1,401408,512,952069,401408,2816.18,56.5248,4,803.819,401408, 454664, 454664, 401408, 0.882867, 401408, 512, 512, 512, 784, 401408, 401408, 401408, 401408, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 224, 0.5
Resnet50,CONV3_4_1,256,262145,9.28872e+08,97.9996,105.504,1.43977e+08,3680.52,256,112,112,9,898,6,1,1,200704,32768,2.76573e+07,25690112,2816.18,56.5248,4,803.819,25690112, 29070560, 29070560, 200704, 0.883716, 25690112, 32768, 32768, 32768, 784, 25690112, 25690112, 100352, 25690112, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 224, 0.5
Resnet50,CONV3_4_2,256,180228,9.83086e+08,553.079,562.595,1.43977e+08,3680.52,256,268.81,394,9,1994,54,1,1,100352,147456,1.01395e+08,99680256,2816.18,56.5248,4,803.819,99680256, 35060748, 35060748, 100352, 2.84307, 99680256, 147456, 147456, 147456, 676, 99680256, 99680256, 86528, 11075584, 1, 1, 4, 2, 1, 1, 1, 2, 2, 2, 208, 0.75
Resnet50,CONV3_4_3,256,524289,2.5045e+09,97.9998,39.1295,1.43977e+08,3680.52,256,112,112,9,898,6,1,1,100352,65536,2.05151e+07,51380224,2816.18,56.5248,4,803.819,51380224, 58085600, 58085600, 100352, 0.88456, 51380224, 65536, 65536, 65536, 784, 51380224, 51380224, 401408, 51380224, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 224, 0.5
Resnet50,CONV3_4_Residual,256,4097,4.21616e+08,97.9761,232.382,1.43977e+08,3680.52,256,112,112,9,898,6,1,1,401408,512,952069,401408,2816.18,56.5248,4,803.819,401408, 454664, 454664, 401408, 0.882867, 401408, 512, 512, 512, 784, 401408, 401408, 401408, 401408, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 224, 0.5
Resnet50,CONV4_1_1,256,1048577,1.01073e+09,28,27.7027,1.43977e+08,3680.52,256,28.6238,30,9,226,6,1,1,401408,131072,2.90484e+07,29360128,2816.18,56.5248,4,803.819,29360128, 29869112, 29869112, 401408, 0.98296, 29360128, 131072, 131072, 131072, 224, 29360128, 29360128, 200704, 29360128, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 60, 1
Resnet50,CONV4_1_2,256,262146,8.63685e+08,323.998,375.134,1.43977e+08,3680.52,256,106.709,184,9,930,54,1,1,50176,589824,9.83398e+07,84934656,2816.18,56.5248,4,803.819,84934656, 27361128, 27361128, 50176, 3.10421, 84934656, 589824, 589824, 589824, 144, 84934656, 84934656, 36864, 9437184, 1, 1, 2, 1, 1, 1, 1, 2, 2, 2, 96, 1.5
Resnet50,CONV4_1_3,256,1048577,2.38328e+09,49,20.5599,1.43977e+08,3680.52,256,56,56,9,450,6,1,1,50176,262144,2.15586e+07,51380224,2816.18,56.5248,4,803.819,51380224, 56516720, 56516720, 50176, 0.909115, 51380224, 262144, 262144, 262144, 196, 51380224, 51380224, 200704, 51380224, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 112, 0.75
Resnet50,CONV4_1_Residual,256,4097,4.08869e+08,48.988,119.814,1.43977e+08,3680.52,256,56,56,9,450,6,1,1,200704,1024,490877,200704,2816.18,56.5248,4,803.819,200704, 221192, 221192, 200704, 0.907375, 200704, 1024, 1024, 1024, 196, 200704, 200704, 200704, 200704, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 112, 0.75
Resnet50,CONV4_2_1,256,1048577,1.8303e+09,49,26.7716,1.43977e+08,3680.52,256,56,56,9,450,6,1,1,200704,262144,2.80721e+07,51380224,2816.18,56.5248,4,803.819,51380224, 56596592, 56596592, 200704, 0.907832, 51380224, 262144, 262144, 262144, 196, 51380224, 51380224, 50176, 51380224, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 112, 0.75
Resnet50,CONV4_2_2,256,262146,1.03825e+09,323.998,312.063,1.43977e+08,3680.52,256,106.709,184,9,930,54,1,1,50176,589824,8.1806e+07,84934656,2816.18,56.5248,4,803.819,84934656, 27361128, 27361128, 50176, 3.10421, 84934656, 589824, 589824, 589824, 144, 84934656, 84934656, 36864, 9437184, 1, 1, 2, 1, 1, 1, 1, 2, 2, 2, 96, 1.5
Resnet50,CONV4_2_3,256,1048577,2.38328e+09,49,20.5599,1.43977e+08,3680.52,256,56,56,9,450,6,1,1,50176,262144,2.15586e+07,51380224,2816.18,56.5248,4,803.819,51380224, 56516720, 56516720, 50176, 0.909115, 51380224, 262144, 262144, 262144, 196, 51380224, 51380224, 200704, 51380224, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 112, 0.75
Resnet50,CONV4_2_Residual,256,4097,4.08869e+08,48.988,119.814,1.43977e+08,3680.52,256,56,56,9,450,6,1,1,200704,1024,490877,200704,2816.18,56.5248,4,803.819,200704, 221192, 221192, 200704, 0.907375, 200704, 1024, 1024, 1024, 196, 200704, 200704, 200704, 200704, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 112, 0.75
Resnet50,CONV4_3_1,256,1048577,1.8303e+09,49,26.7716,1.43977e+08,3680.52,256,56,56,9,450,6,1,1,200704,262144,2.80721e+07,51380224,2816.18,56.5248,4,803.819,51380224, 56596592, 56596592, 200704, 0.907832, 51380224, 262144, 262144, 262144, 196, 51380224, 51380224, 50176, 51380224, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 112, 0.75
Resnet50,CONV4_3_2,256,262146,1.03825e+09,323.998,312.063,1.43977e+08,3680.52,256,106.709,184,9,930,54,1,1,50176,589824,8.1806e+07,84934656,2816.18,56.5248,4,803.819,84934656, 27361128, 27361128, 50176, 3.10421, 84934656, 589824, 589824, 589824, 144, 84934656, 84934656, 36864, 9437184, 1, 1, 2, 1, 1, 1, 1, 2, 2, 2, 96, 1.5
Resnet50,CONV4_3_3,256,1048577,2.38328e+09,49,20.5599,1.43977e+08,3680.52,256,56,56,9,450,6,1,1,50176,262144,2.15586e+07,51380224,2816.18,56.5248,4,803.819,51380224, 56516720, 56516720, 50176, 0.909115, 51380224, 262144, 262144, 262144, 196, 51380224, 51380224, 200704, 51380224, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 112, 0.75
Resnet50,CONV4_3_Residual,256,4097,4.08869e+08,48.988,119.814,1.43977e+08,3680.52,256,56,56,9,450,6,1,1,200704,1024,490877,200704,2816.18,56.5248,4,803.819,200704, 221192, 221192, 200704, 0.907375, 200704, 1024, 1024, 1024, 196, 200704, 200704, 200704, 200704, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 112, 0.75
Resnet50,CONV4_4_1,256,1048577,1.8303e+09,49,26.7716,1.43977e+08,3680.52,256,56,56,9,450,6,1,1,200704,262144,2.80721e+07,51380224,2816.18,56.5248,4,803.819,51380224, 56596592, 56596592, 200704, 0.907832, 51380224, 262144, 262144, 262144, 196, 51380224, 51380224, 50176, 51380224, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 112, 0.75
Resnet50,CONV4_4_2,256,262146,1.03825e+09,323.998,312.063,1.43977e+08,3680.52,256,106.709,184,9,930,54,1,1,50176,589824,8.1806e+07,84934656,2816.18,56.5248,4,803.819,84934656, 27361128, 27361128, 50176, 3.10421, 84934656, 589824, 589824, 589824, 144, 84934656, 84934656, 36864, 9437184, 1, 1, 2, 1, 1, 1, 1, 2, 2, 2, 96, 1.5
Resnet50,CONV4_4_3,256,1048577,2.38328e+09,49,20.5599,1.43977e+08,3680.52,256,56,56,9,450,6,1,1,50176,262144,2.15586e+07,51380224,2816.18,56.5248,4,803.819,51380224, 56516720, 56516720, 50176, 0.909115, 51380224, 262144, 262144, 262144, 196, 51380224, 51380224, 200704, 51380224, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 112, 0.75
Resnet50,CONV4_4_Residual,256,4097,4.08869e+08,48.988,119.814,1.43977e+08,3680.52,256,56,56,9,450,6,1,1,200704,1024,490877,200704,2816.18,56.5248,4,803.819,200704, 221192, 221192, 200704, 0.907375, 200704, 1024, 1024, 1024, 196, 200704, 200704, 200704, 200704, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 112, 0.75
Resnet50,CONV4_5_1,256,1048577,1.8303e+09,49,26.7716,1.43977e+08,3680.52,256,56,56,9,450,6,1,1,200704,262144,2.80721e+07,51380224,2816.18,56.5248,4,803.819,51380224, 56596592, 56596592, 200704, 0.907832, 51380224, 262144, 262144, 262144, 196, 51380224, 51380224, 50176, 51380224, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 112, 0.75
Resnet50,CONV4_5_2,256,262146,1.03825e+09,323.998,312.063,1.43977e+08,3680.52,256,106.709,184,9,930,54,1,1,50176,589824,8.1806e+07,84934656,2816.18,56.5248,4,803.819,84934656, 27361128, 27361128, 50176, 3.10421, 84934656, 589824, 589824, 589824, 144, 84934656, 84934656, 36864, 9437184, 1, 1, 2, 1, 1, 1, 1, 2, 2, 2, 96, 1.5
Resnet50,CONV4_5_3,256,1048577,2.38328e+09,49,20.5599,1.43977e+08,3680.52,256,56,56,9,450,6,1,1,50176,262144,2.15586e+07,51380224,2816.18,56.5248,4,803.819,51380224, 56516720, 56516720, 50176, 0.909115, 51380224, 262144, 262144, 262144, 196, 51380224, 51380224, 200704, 51380224, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 112, 0.75
Resnet50,CONV4_5_Residual,256,4097,4.08869e+08,48.988,119.814,1.43977e+08,3680.52,256,56,56,9,450,6,1,1,200704,1024,490877,200704,2816.18,56.5248,4,803.819,200704, 221192, 221192, 200704, 0.907375, 200704, 1024, 1024, 1024, 196, 200704, 200704, 200704, 200704, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 112, 0.75
Resnet50,CONV4_6_1,256,1048577,1.8303e+09,49,26.7716,1.43977e+08,3680.52,256,56,56,9,450,6,1,1,200704,262144,2.80721e+07,51380224,2816.18,56.5248,4,803.819,51380224, 56596592, 56596592, 200704, 0.907832, 51380224, 262144, 262144, 262144, 196, 51380224, 51380224, 50176, 51380224, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 112, 0.75
Resnet50,CONV4_6_2,256,262146,1.03825e+09,323.998,312.063,1.43977e+08,3680.52,256,106.709,184,9,930,54,1,1,50176,589824,8.1806e+07,84934656,2816.18,56.5248,4,803.819,84934656, 27361128, 27361128, 50176, 3.10421, 84934656, 589824, 589824, 589824, 144, 84934656, 84934656, 36864, 9437184, 1, 1, 2, 1, 1, 1, 1, 2, 2, 2, 96, 1.5
Resnet50,CONV4_6_3,256,1048577,2.38328e+09,49,20.5599,1.43977e+08,3680.52,256,56,56,9,450,6,1,1,50176,262144,2.15586e+07,51380224,2816.18,56.5248,4,803.819,51380224, 56516720, 56516720, 50176, 0.909115, 51380224, 262144, 262144, 262144, 196, 51380224, 51380224, 200704, 51380224, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 112, 0.75
Resnet50,CONV4_6_Residual,256,4097,4.08869e+08,48.988,119.814,1.43977e+08,3680.52,256,56,56,9,450,6,1,1,200704,1024,490877,200704,2816.18,56.5248,4,803.819,200704, 221192, 221192, 200704, 0.907375, 200704, 1024, 1024, 1024, 196, 200704, 200704, 200704, 200704, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 112, 0.75
Resnet50,CONV5_1_1,256,3670017,2.15682e+09,22,10.2002,1.43977e+08,3680.52,256,21.0547,32,9,114,6,1,1,200704,524288,3.74349e+07,80740352,2816.18,56.5248,4,803.819,80740352, 46120988, 46120988, 200704, 1.75062, 80740352, 524288, 524288, 524288, 154, 80740352, 80740352, 100352, 80740352, 1, 1, 1, 1, 1, 1, 1, 2, 3, 2, 37.3333, 3.5
Resnet50,CONV5_1_2,256,524289,9.36255e+08,112.5,120.159,1.43977e+08,3680.52,256,25.4748,57,9,278,54,1,1,25088,2359296,6.29982e+07,58982400,2816.18,56.5248,4,803.819,58982400, 10988649, 10988649, 25088, 5.36758, 58982400, 2359296, 2359296, 2359296, 25, 58982400, 58982400, 12800, 6553600, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 25, 4.41176
Resnet50,CONV5_1_3,256,2097153,2.01814e+09,24.5,12.1399,1.43977e+08,3680.52,256,24.5,25,9,198,6,1,1,25088,1048576,2.54592e+07,51380224,2816.18,56.5248,4,803.819,51380224, 43954225, 43954225, 25088, 1.16895, 51380224, 1048576, 1048576, 1048576, 49, 51380224, 51380224, 100352, 51380224, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 49, 1.13953
Resnet50,CONV5_1_Residual,256,4097,3.85368e+08,24.494,63.5601,1.43977e+08,3680.52,256,24.5,25,9,198,6,1,1,100352,2048,260406,100352,2816.18,56.5248,4,803.819,100352, 86023, 86023, 100352, 1.16657, 100352, 2048, 2048, 2048, 49, 100352, 100352, 100352, 100352, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 49, 1.13953
Resnet50,CONV5_2_1,256,2097153,1.64265e+09,24.5,14.9149,1.43977e+08,3680.52,256,24.5,25,9,198,6,1,1,100352,1048576,3.12788e+07,51380224,2816.18,56.5248,4,803.819,51380224, 44018737, 44018737, 100352, 1.16724, 51380224, 1048576, 1048576, 1048576, 49, 51380224, 51380224, 25088, 51380224, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 49, 1.13953
Resnet50,CONV5_2_2,256,524289,7.55499e+08,112.5,148.908,1.43977e+08,3680.52,256,25.4748,57,9,278,54,1,1,25088,2359296,7.80708e+07,58982400,2816.18,56.5248,4,803.819,58982400, 10988649, 10988649, 25088, 5.36758, 58982400, 2359296, 2359296, 2359296, 25, 58982400, 58982400, 12800, 6553600, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 25, 4.41176
Resnet50,CONV5_2_3,256,2097153,2.01814e+09,24.5,12.1399,1.43977e+08,3680.52,256,24.5,25,9,198,6,1,1,25088,1048576,2.54592e+07,51380224,2816.18,56.5248,4,803.819,51380224, 43954225, 43954225, 25088, 1.16895, 51380224, 1048576, 1048576, 1048576, 49, 51380224, 51380224, 100352, 51380224, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 49, 1.13953
Resnet50,CONV5_2_Residual,256,4097,3.85368e+08,24.494,63.5601,1.43977e+08,3680.52,256,24.5,25,9,198,6,1,1,100352,2048,260406,100352,2816.18,56.5248,4,803.819,100352, 86023, 86023, 100352, 1.16657, 100352, 2048, 2048, 2048, 49, 100352, 100352, 100352, 100352, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 49, 1.13953
Resnet50,CONV5_3_1,256,2097153,1.64265e+09,24.5,14.9149,1.43977e+08,3680.52,256,24.5,25,9,198,6,1,1,100352,1048576,3.12788e+07,51380224,2816.18,56.5248,4,803.819,51380224, 44018737, 44018737, 100352, 1.16724, 51380224, 1048576, 1048576, 1048576, 49, 51380224, 51380224, 25088, 51380224, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 49, 1.13953
Resnet50,CONV5_3_2,256,524289,7.55499e+08,112.5,148.908,1.43977e+08,3680.52,256,25.4748,57,9,278,54,1,1,25088,2359296,7.80708e+07,58982400,2816.18,56.5248,4,803.819,58982400, 10988649, 10988649, 25088, 5.36758, 58982400, 2359296, 2359296, 2359296, 25, 58982400, 58982400, 12800, 6553600, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 25, 4.41176
Resnet50,CONV5_3_3,256,2097153,2.01814e+09,24.5,12.1399,1.43977e+08,3680.52,256,24.5,25,9,198,6,1,1,25088,1048576,2.54592e+07,51380224,2816.18,56.5248,4,803.819,51380224, 43954225, 43954225, 25088, 1.16895, 51380224, 1048576, 1048576, 1048576, 49, 51380224, 51380224, 100352, 51380224, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 49, 1.13953
Resnet50,CONV5_3_Residual,256,4097,3.85368e+08,24.494,63.5601,1.43977e+08,3680.52,256,24.5,25,9,198,6,1,1,100352,2048,260406,100352,2816.18,56.5248,4,803.819,100352, 86023, 86023, 100352, 1.16657, 100352, 2048, 2048, 2048, 49, 100352, 100352, 100352, 100352, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 49, 1.13953
