Neural Network Name, Layer Number, NumPEs, Runtime (Cycles), Activity count-based Energy (nJ), Throughput (MACs/Cycle), Throughput Per Energy (GMACs/s*J), Area, Power, NoC BW (Elements/cycle), Avg BW Req, Peak BW Req, Vector Width,  L2 SRAM Size (Bytes), L1 SRAM Size (Bytes), Multicasting Factor (Weight), Multicasting Factor (Input), Num Total Input Pixels, Num Total Weight Pixels, Ops/J, Num MACs, PE power, L1 power, L2 power, NOC power, input l1 read, input l1 write, input l2 read, input l2 write, input reuse factor,filter l1 read, filter l1 write, filter l2 read, filter l2 write, filter reuse factor,output l1 read, output l1 write, output l2 read, output l2 write, output reuse factor,Ingress Delay (Min), Ingress Delay (Max), Ingress Delay (Avg), Egress Delay (Min), Egress Delay (Max),  Egress Delay (Avg),Compute Delay (Min), Compute Delay (Min), Compute Delay (Avg),Avg number of utilized PEs, Arithmetic Intensity
MobileNetV2,Bottleneck4_2_3,256,147457,2.5869e+08,48.9997,189.415,1.43977e+08,3680.52,256,56,56,9,450,6,1,1,37632,36864,2.79305e+07,7225344,2816.18,56.5248,4,803.819,7225344, 7942768, 7942768, 37632, 0.909676, 7225344, 36864, 36864, 36864, 196, 7225344, 7225344, 37632, 7225344, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 112, 0.75
MobileNetV2,Bottleneck4_2_Residual,256,769,5.79824e+07,48.9363,843.985,1.43977e+08,3680.52,256,56,56,9,450,6,1,1,37632,192,649024,37632,2816.18,56.5248,4,803.819,37632, 41480, 41480, 37632, 0.907232, 37632, 192, 192, 192, 196, 37632, 37632, 37632, 37632, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 112, 0.75
MobileNetV2,Bottleneck4_3_1,256,147457,2.57345e+08,48.9997,190.404,1.43977e+08,3680.52,256,56,56,9,450,6,1,1,37632,36864,2.80765e+07,7225344,2816.18,56.5248,4,803.819,7225344, 7942768, 7942768, 37632, 0.909676, 7225344, 36864, 36864, 36864, 196, 7225344, 7225344, 37632, 7225344, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 112, 0.75
MobileNetV2,Bottleneck4_3_2,256,770,5.85224e+07,323.158,5521.97,1.43977e+08,3680.52,256,107.047,184,9,930,54,1,1,37632,1728,4.25191e+06,248832,2816.18,56.5248,4,803.819,248832, 80486, 80486, 37632, 3.09162, 248832, 1728, 1728, 1728, 144, 248832, 248832, 27648, 27648, 1, 1, 2, 1, 1, 1, 1, 2, 2, 2, 96, 1.5
MobileNetV2,Bottleneck4_3_3,256,147457,2.5869e+08,48.9997,189.415,1.43977e+08,3680.52,256,56,56,9,450,6,1,1,37632,36864,2.79305e+07,7225344,2816.18,56.5248,4,803.819,7225344, 7942768, 7942768, 37632, 0.909676, 7225344, 36864, 36864, 36864, 196, 7225344, 7225344, 37632, 7225344, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 112, 0.75
MobileNetV2,Bottleneck4_3_Residual,256,769,5.79824e+07,48.9363,843.985,1.43977e+08,3680.52,256,56,56,9,450,6,1,1,37632,192,649024,37632,2816.18,56.5248,4,803.819,37632, 41480, 41480, 37632, 0.907232, 37632, 192, 192, 192, 196, 37632, 37632, 37632, 37632, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 112, 0.75
MobileNetV2,Bottleneck4_4_1,256,147457,2.57345e+08,48.9997,190.404,1.43977e+08,3680.52,256,56,56,9,450,6,1,1,37632,36864,2.80765e+07,7225344,2816.18,56.5248,4,803.819,7225344, 7942768, 7942768, 37632, 0.909676, 7225344, 36864, 36864, 36864, 196, 7225344, 7225344, 37632, 7225344, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 112, 0.75
MobileNetV2,Bottleneck4_4_2,256,770,5.85224e+07,323.158,5521.97,1.43977e+08,3680.52,256,107.047,184,9,930,54,1,1,37632,1728,4.25191e+06,248832,2816.18,56.5248,4,803.819,248832, 80486, 80486, 37632, 3.09162, 248832, 1728, 1728, 1728, 144, 248832, 248832, 27648, 27648, 1, 1, 2, 1, 1, 1, 1, 2, 2, 2, 96, 1.5
MobileNetV2,Bottleneck4_4_3,256,49153,8.77442e+07,48.999,558.43,1.43977e+08,3680.52,256,56,56,9,450,6,1,1,37632,12288,2.74485e+07,2408448,2816.18,56.5248,4,803.819,2408448, 2647664, 2647664, 37632, 0.90965, 2408448, 12288, 12288, 12288, 196, 2408448, 2408448, 12544, 2408448, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 112, 0.75
MobileNetV2,Bottleneck5_1_1,256,98305,1.89381e+08,48.9995,258.735,1.43977e+08,3680.52,256,56,56,9,450,6,1,1,12544,24576,2.54349e+07,4816896,2816.18,56.5248,4,803.819,4816896, 5268592, 5268592, 12544, 0.914266, 4816896, 24576, 24576, 24576, 196, 4816896, 4816896, 75264, 4816896, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 112, 0.75
